time,rr_interval,bpm
2025-10-16 09:21:26.092,426,140.8450704225352
2025-10-16 09:21:26.519,427,140.5152224824356
2025-10-16 09:21:26.939,420,142.85714285714286
2025-10-16 09:21:27.363,424,141.50943396226415
2025-10-16 09:21:27.784,421,142.51781472684087
2025-10-16 09:21:28.205,421,142.51781472684087
2025-10-16 09:21:28.628,423,141.84397163120568
2025-10-16 09:21:29.041,413,145.27845036319613
2025-10-16 09:21:29.457,416,144.23076923076923
2025-10-16 09:21:29.870,413,145.27845036319613
2025-10-16 09:21:30.287,417,143.88489208633092
2025-10-16 09:21:30.702,415,144.57831325301206
2025-10-16 09:21:31.117,415,144.57831325301206
2025-10-16 09:21:31.532,415,144.57831325301206
2025-10-16 09:21:31.952,420,142.85714285714286
2025-10-16 09:21:32.370,418,143.54066985645932
2025-10-16 09:21:32.783,413,145.27845036319613
2025-10-16 09:21:33.196,413,145.27845036319613
2025-10-16 09:21:33.612,416,144.23076923076923
2025-10-16 09:21:34.025,413,145.27845036319613
2025-10-16 09:21:34.440,415,144.57831325301206
2025-10-16 09:21:34.848,408,147.05882352941177
2025-10-16 09:21:35.257,409,146.69926650366747
2025-10-16 09:21:35.666,409,146.69926650366747
2025-10-16 09:21:36.072,406,147.7832512315271
2025-10-16 09:21:36.482,410,146.34146341463415
2025-10-16 09:21:36.889,407,147.42014742014743
2025-10-16 09:21:37.299,410,146.34146341463415
2025-10-16 09:21:37.707,408,147.05882352941177
2025-10-16 09:21:38.115,408,147.05882352941177
2025-10-16 09:21:38.522,407,147.42014742014743
2025-10-16 09:21:38.932,410,146.34146341463415
2025-10-16 09:21:39.341,409,146.69926650366747
2025-10-16 09:21:39.751,410,146.34146341463415
2025-10-16 09:21:40.158,407,147.42014742014743
2025-10-16 09:21:40.561,403,148.8833746898263
2025-10-16 09:21:40.968,407,147.42014742014743
2025-10-16 09:21:41.374,406,147.7832512315271
2025-10-16 09:21:41.779,405,148.14814814814815
2025-10-16 09:21:42.187,408,147.05882352941177
2025-10-16 09:21:42.587,400,150.0
2025-10-16 09:21:42.998,411,145.98540145985402
2025-10-16 09:21:43.408,410,146.34146341463415
2025-10-16 09:21:43.817,409,146.69926650366747
2025-10-16 09:21:44.222,405,148.14814814814815
2025-10-16 09:21:44.628,406,147.7832512315271
2025-10-16 09:21:45.035,407,147.42014742014743
2025-10-16 09:21:45.446,411,145.98540145985402
2025-10-16 09:21:45.855,409,146.69926650366747
2025-10-16 09:21:46.263,408,147.05882352941177
2025-10-16 09:21:46.673,410,146.34146341463415
2025-10-16 09:21:47.085,412,145.63106796116506
2025-10-16 09:21:47.497,412,145.63106796116506
2025-10-16 09:21:47.908,411,145.98540145985402
2025-10-16 09:21:48.314,406,147.7832512315271
2025-10-16 09:21:48.718,404,148.5148514851485
2025-10-16 09:21:49.122,404,148.5148514851485
2025-10-16 09:21:49.527,405,148.14814814814815
2025-10-16 09:21:49.932,405,148.14814814814815
2025-10-16 09:21:50.328,396,151.5151515151515
2025-10-16 09:21:50.727,399,150.37593984962405
2025-10-16 09:21:51.128,401,149.62593516209478
2025-10-16 09:21:51.528,400,150.0
2025-10-16 09:21:51.924,396,151.5151515151515
2025-10-16 09:21:53.111,1187,50.54759898904802
2025-10-16 09:21:53.507,396,151.5151515151515
2025-10-16 09:21:53.902,395,151.8987341772152
2025-10-16 09:21:54.292,390,153.84615384615384
2025-10-16 09:21:54.684,392,153.0612244897959
2025-10-16 09:21:55.074,390,153.84615384615384
2025-10-16 09:21:55.470,396,151.5151515151515
2025-10-16 09:21:55.862,392,153.0612244897959
2025-10-16 09:21:56.251,389,154.24164524421593
2025-10-16 09:21:56.640,389,154.24164524421593
2025-10-16 09:21:57.030,390,153.84615384615384
2025-10-16 09:21:57.422,392,153.0612244897959
2025-10-16 09:21:57.813,391,153.4526854219949
2025-10-16 09:21:58.200,387,155.03875968992247
2025-10-16 09:21:58.592,392,153.0612244897959
2025-10-16 09:21:58.982,390,153.84615384615384
2025-10-16 09:21:59.378,396,151.5151515151515
2025-10-16 09:21:59.769,391,153.4526854219949
2025-10-16 09:22:00.162,393,152.67175572519085
2025-10-16 09:22:00.555,393,152.67175572519085
2025-10-16 09:22:00.952,397,151.13350125944584
2025-10-16 09:22:01.347,395,151.8987341772152
2025-10-16 09:22:01.740,393,152.67175572519085
2025-10-16 09:22:02.130,390,153.84615384615384
2025-10-16 09:22:02.521,391,153.4526854219949
2025-10-16 09:22:02.910,389,154.24164524421593
2025-10-16 09:22:03.304,394,152.28426395939087
2025-10-16 09:22:03.698,394,152.28426395939087
