time,rr_interval,bpm
2025-10-16 09:20:31.671,671,89.41877794336811
2025-10-16 09:20:32.308,637,94.19152276295134
2025-10-16 09:20:32.925,617,97.24473257698541
2025-10-16 09:20:33.535,610,98.36065573770492
2025-10-16 09:20:34.133,598,100.33444816053512
2025-10-16 09:20:34.718,585,102.56410256410257
2025-10-16 09:20:35.273,555,108.10810810810811
2025-10-16 09:20:35.816,543,110.49723756906077
2025-10-16 09:20:36.355,539,111.31725417439704
2025-10-16 09:20:36.884,529,113.42155009451795
2025-10-16 09:20:37.412,528,113.63636363636364
2025-10-16 09:20:37.936,524,114.50381679389314
2025-10-16 09:20:38.460,524,114.50381679389314
2025-10-16 09:20:38.983,523,114.72275334608031
2025-10-16 09:20:39.518,535,112.14953271028037
2025-10-16 09:20:40.046,528,113.63636363636364
2025-10-16 09:20:40.586,540,111.11111111111111
2025-10-16 09:20:41.107,521,115.16314779270634
2025-10-16 09:20:41.626,519,115.60693641618496
2025-10-16 09:20:42.143,517,116.0541586073501
2025-10-16 09:20:42.652,509,117.87819253438114
2025-10-16 09:20:43.159,507,118.34319526627219
2025-10-16 09:20:43.666,507,118.34319526627219
2025-10-16 09:20:44.175,509,117.87819253438114
2025-10-16 09:20:44.678,503,119.28429423459245
2025-10-16 09:20:45.182,504,119.04761904761905
2025-10-16 09:20:45.687,505,118.81188118811882
2025-10-16 09:20:46.191,504,119.04761904761905
2025-10-16 09:20:46.693,502,119.5219123505976
2025-10-16 09:20:47.190,497,120.72434607645876
2025-10-16 09:20:47.688,498,120.48192771084338
2025-10-16 09:20:48.182,494,121.4574898785425
2025-10-16 09:20:48.671,489,122.69938650306749
2025-10-16 09:20:49.157,486,123.45679012345678
2025-10-16 09:20:49.645,488,122.95081967213115
2025-10-16 09:20:50.128,483,124.22360248447205
2025-10-16 09:20:50.601,473,126.84989429175475
2025-10-16 09:20:51.077,476,126.05042016806723
2025-10-16 09:20:51.554,477,125.78616352201257
2025-10-16 09:20:52.025,471,127.38853503184713
2025-10-16 09:20:52.485,460,130.43478260869566
2025-10-16 09:20:52.946,461,130.1518438177874
2025-10-16 09:20:53.408,462,129.87012987012986
2025-10-16 09:20:53.867,459,130.718954248366
2025-10-16 09:20:54.317,450,133.33333333333334
2025-10-16 09:20:54.766,449,133.630289532294
2025-10-16 09:20:55.216,450,133.33333333333334
2025-10-16 09:20:55.667,451,133.03769401330376
2025-10-16 09:20:56.112,445,134.8314606741573
2025-10-16 09:20:56.550,438,136.986301369863
2025-10-16 09:20:56.988,438,136.986301369863
2025-10-16 09:20:57.423,435,137.93103448275863
2025-10-16 09:20:57.859,436,137.61467889908258
2025-10-16 09:20:58.290,431,139.21113689095128
2025-10-16 09:20:58.718,428,140.18691588785046
2025-10-16 09:20:59.141,423,141.84397163120568
2025-10-16 09:20:59.561,420,142.85714285714286
2025-10-16 09:20:59.981,420,142.85714285714286
2025-10-16 09:21:00.396,415,144.57831325301206
2025-10-16 09:21:00.817,421,142.51781472684087
2025-10-16 09:21:01.238,421,142.51781472684087
2025-10-16 09:21:01.658,420,142.85714285714286
2025-10-16 09:21:02.077,419,143.1980906921241
2025-10-16 09:21:02.489,412,145.63106796116506
2025-10-16 09:21:02.899,410,146.34146341463415
2025-10-16 09:21:03.312,413,145.27845036319613
2025-10-16 09:21:03.723,411,145.98540145985402
2025-10-16 09:21:04.133,410,146.34146341463415
2025-10-16 09:21:04.541,408,147.05882352941177
2025-10-16 09:21:04.950,409,146.69926650366747
2025-10-16 09:21:05.362,412,145.63106796116506
2025-10-16 09:21:05.772,410,146.34146341463415
2025-10-16 09:21:06.179,407,147.42014742014743
2025-10-16 09:21:06.583,404,148.5148514851485
2025-10-16 09:21:06.986,403,148.8833746898263
2025-10-16 09:21:07.389,403,148.8833746898263
2025-10-16 09:21:07.790,401,149.62593516209478
2025-10-16 09:21:08.190,400,150.0
2025-10-16 09:21:08.591,401,149.62593516209478
2025-10-16 09:21:08.996,405,148.14814814814815
2025-10-16 09:21:09.398,402,149.2537313432836
2025-10-16 09:21:09.802,404,148.5148514851485
2025-10-16 09:21:10.202,400,150.0
2025-10-16 09:21:10.604,402,149.2537313432836
2025-10-16 09:21:11.004,400,150.0
2025-10-16 09:21:11.408,404,148.5148514851485
2025-10-16 09:21:11.807,399,150.37593984962405
2025-10-16 09:21:12.206,399,150.37593984962405
2025-10-16 09:21:12.604,398,150.7537688442211
2025-10-16 09:21:13.005,401,149.62593516209478
2025-10-16 09:21:13.403,398,150.7537688442211
2025-10-16 09:21:13.799,396,151.5151515151515
2025-10-16 09:21:14.195,396,151.5151515151515
2025-10-16 09:21:14.592,397,151.13350125944584
2025-10-16 09:21:14.992,400,150.0
2025-10-16 09:21:15.388,396,151.5151515151515
2025-10-16 09:21:15.785,397,151.13350125944584
2025-10-16 09:21:16.181,396,151.5151515151515
2025-10-16 09:21:16.578,397,151.13350125944584
2025-10-16 09:21:16.979,401,149.62593516209478
2025-10-16 09:21:17.378,399,150.37593984962405
2025-10-16 09:21:17.776,398,150.7537688442211
2025-10-16 09:21:18.171,395,151.8987341772152
2025-10-16 09:21:18.564,393,152.67175572519085
2025-10-16 09:21:18.960,396,151.5151515151515
2025-10-16 09:21:19.355,395,151.8987341772152
2025-10-16 09:21:19.747,392,153.0612244897959
2025-10-16 09:21:20.136,389,154.24164524421593
2025-10-16 09:21:20.525,389,154.24164524421593
2025-10-16 09:21:20.913,388,154.63917525773195
2025-10-16 09:21:21.300,387,155.03875968992247
2025-10-16 09:21:21.684,384,156.25
2025-10-16 09:21:22.068,384,156.25
2025-10-16 09:21:22.454,386,155.44041450777203
2025-10-16 09:21:22.837,383,156.6579634464752
2025-10-16 09:21:23.221,384,156.25
2025-10-16 09:21:23.600,379,158.31134564643799
2025-10-16 09:21:23.982,382,157.06806282722513
2025-10-16 09:21:24.361,379,158.31134564643799
2025-10-16 09:21:24.742,381,157.48031496062993
2025-10-16 09:21:25.122,380,157.89473684210526
2025-10-16 09:21:25.500,378,158.73015873015873
2025-10-16 09:21:25.875,375,160.0
2025-10-16 09:21:26.249,374,160.42780748663102
2025-10-16 09:21:26.621,372,161.29032258064515
2025-10-16 09:21:26.998,377,159.15119363395226
2025-10-16 09:21:27.373,375,160.0
2025-10-16 09:21:27.749,376,159.5744680851064
2025-10-16 09:21:28.121,372,161.29032258064515
2025-10-16 09:21:28.495,374,160.42780748663102
2025-10-16 09:21:28.864,369,162.60162601626016
2025-10-16 09:21:29.234,370,162.16216216216216
2025-10-16 09:21:29.607,373,160.85790884718497
2025-10-16 09:21:29.978,371,161.72506738544473
2025-10-16 09:21:30.351,373,160.85790884718497
2025-10-16 09:21:30.720,369,162.60162601626016
2025-10-16 09:21:31.088,368,163.04347826086956
2025-10-16 09:21:31.457,369,162.60162601626016
2025-10-16 09:21:31.827,370,162.16216216216216
2025-10-16 09:21:32.195,368,163.04347826086956
2025-10-16 09:21:32.561,366,163.9344262295082
2025-10-16 09:21:32.925,364,164.83516483516485
2025-10-16 09:21:33.292,367,163.48773841961852
2025-10-16 09:21:33.657,365,164.3835616438356
2025-10-16 09:21:34.019,362,165.74585635359117
2025-10-16 09:21:34.380,361,166.2049861495845
2025-10-16 09:21:34.740,360,166.66666666666666
2025-10-16 09:21:35.102,362,165.74585635359117
2025-10-16 09:21:35.461,359,167.13091922005572
2025-10-16 09:21:35.820,359,167.13091922005572
2025-10-16 09:21:36.178,358,167.5977653631285
2025-10-16 09:21:36.537,359,167.13091922005572
2025-10-16 09:21:36.893,356,168.53932584269663
2025-10-16 09:21:37.251,358,167.5977653631285
2025-10-16 09:21:37.607,356,168.53932584269663
2025-10-16 09:21:37.964,357,168.0672268907563
2025-10-16 09:21:38.319,355,169.01408450704224
2025-10-16 09:21:38.678,359,167.13091922005572
2025-10-16 09:21:39.033,355,169.01408450704224
2025-10-16 09:21:39.391,358,167.5977653631285
2025-10-16 09:21:39.742,351,170.94017094017093
2025-10-16 09:21:40.098,356,168.53932584269663
2025-10-16 09:21:40.454,356,168.53932584269663
2025-10-16 09:21:40.808,354,169.4915254237288
2025-10-16 09:21:41.160,352,170.45454545454547
2025-10-16 09:21:41.513,353,169.97167138810198
2025-10-16 09:21:41.867,354,169.4915254237288
2025-10-16 09:21:42.219,352,170.45454545454547
2025-10-16 09:21:42.572,353,169.97167138810198
2025-10-16 09:21:42.925,353,169.97167138810198
2025-10-16 09:21:43.277,352,170.45454545454547
2025-10-16 09:21:43.627,350,171.42857142857142
2025-10-16 09:21:43.978,351,170.94017094017093
2025-10-16 09:21:44.332,354,169.4915254237288
2025-10-16 09:21:44.687,355,169.01408450704224
2025-10-16 09:21:45.039,352,170.45454545454547
2025-10-16 09:21:45.391,352,170.45454545454547
2025-10-16 09:21:45.745,354,169.4915254237288
2025-10-16 09:21:46.098,353,169.97167138810198
2025-10-16 09:21:46.449,351,170.94017094017093
2025-10-16 09:21:46.801,352,170.45454545454547
2025-10-16 09:21:47.151,350,171.42857142857142
2025-10-16 09:21:47.501,350,171.42857142857142
2025-10-16 09:21:47.854,353,169.97167138810198
2025-10-16 09:21:48.205,351,170.94017094017093
2025-10-16 09:21:48.556,351,170.94017094017093
2025-10-16 09:21:48.903,347,172.9106628242075
2025-10-16 09:21:49.255,352,170.45454545454547
2025-10-16 09:21:49.607,352,170.45454545454547
2025-10-16 09:21:49.961,354,169.4915254237288
2025-10-16 09:21:50.309,348,172.41379310344828
2025-10-16 09:21:50.658,349,171.91977077363896
2025-10-16 09:21:51.008,350,171.42857142857142
2025-10-16 09:21:51.357,349,171.91977077363896
2025-10-16 09:21:51.704,347,172.9106628242075
2025-10-16 09:21:52.052,348,172.41379310344828
2025-10-16 09:21:52.399,347,172.9106628242075
2025-10-16 09:21:52.741,342,175.43859649122808
2025-10-16 09:21:53.090,349,171.91977077363896
2025-10-16 09:21:53.435,345,173.91304347826087
2025-10-16 09:21:53.783,348,172.41379310344828
2025-10-16 09:21:54.129,346,173.41040462427745
2025-10-16 09:21:54.474,345,173.91304347826087
2025-10-16 09:21:54.820,346,173.41040462427745
2025-10-16 09:21:55.166,346,173.41040462427745
2025-10-16 09:21:55.508,342,175.43859649122808
2025-10-16 09:21:55.850,342,175.43859649122808
2025-10-16 09:21:56.190,340,176.47058823529412
2025-10-16 09:21:56.530,340,176.47058823529412
2025-10-16 09:21:56.873,343,174.9271137026239
2025-10-16 09:21:57.217,344,174.41860465116278
2025-10-16 09:21:57.557,340,176.47058823529412
2025-10-16 09:21:57.898,341,175.95307917888562
2025-10-16 09:21:58.241,343,174.9271137026239
2025-10-16 09:21:58.582,341,175.95307917888562
2025-10-16 09:21:58.922,340,176.47058823529412
2025-10-16 09:21:59.263,341,175.95307917888562
2025-10-16 09:21:59.602,339,176.99115044247787
2025-10-16 09:21:59.943,341,175.95307917888562
2025-10-16 09:22:00.286,343,174.9271137026239
2025-10-16 09:22:00.627,341,175.95307917888562
2025-10-16 09:22:00.965,338,177.5147928994083
2025-10-16 09:22:01.304,339,176.99115044247787
2025-10-16 09:22:01.642,338,177.5147928994083
2025-10-16 09:22:01.981,339,176.99115044247787
2025-10-16 09:22:02.323,342,175.43859649122808
2025-10-16 09:22:02.659,336,178.57142857142858
2025-10-16 09:22:02.997,338,177.5147928994083
2025-10-16 09:22:03.335,338,177.5147928994083
2025-10-16 09:22:03.678,343,174.9271137026239
2025-10-16 09:22:04.016,338,177.5147928994083
2025-10-16 09:22:04.353,337,178.04154302670622
2025-10-16 09:22:04.689,336,178.57142857142858
2025-10-16 09:22:05.022,333,180.18018018018017
2025-10-16 09:22:05.361,339,176.99115044247787
2025-10-16 09:22:05.698,337,178.04154302670622
2025-10-16 09:22:06.035,337,178.04154302670622
2025-10-16 09:22:06.372,337,178.04154302670622
2025-10-16 09:22:06.712,340,176.47058823529412
2025-10-16 09:22:07.050,338,177.5147928994083
2025-10-16 09:22:07.387,337,178.04154302670622
2025-10-16 09:22:07.722,335,179.1044776119403
2025-10-16 09:22:08.055,333,180.18018018018017
2025-10-16 09:22:08.393,338,177.5147928994083
2025-10-16 09:22:08.731,338,177.5147928994083
2025-10-16 09:22:09.068,337,178.04154302670622
2025-10-16 09:22:09.405,337,178.04154302670622
2025-10-16 09:22:09.745,340,176.47058823529412
2025-10-16 09:22:10.082,337,178.04154302670622
2025-10-16 09:22:10.417,335,179.1044776119403
2025-10-16 09:22:10.755,338,177.5147928994083
2025-10-16 09:22:11.090,335,179.1044776119403
2025-10-16 09:22:11.426,336,178.57142857142858
2025-10-16 09:22:11.764,338,177.5147928994083
2025-10-16 09:22:12.103,339,176.99115044247787
2025-10-16 09:22:12.439,336,178.57142857142858
2025-10-16 09:22:12.777,338,177.5147928994083
2025-10-16 09:22:13.112,335,179.1044776119403
2025-10-16 09:22:13.448,336,178.57142857142858
2025-10-16 09:22:13.786,338,177.5147928994083
2025-10-16 09:22:14.127,341,175.95307917888562
2025-10-16 09:22:14.464,337,178.04154302670622
2025-10-16 09:22:14.800,336,178.57142857142858
2025-10-16 09:22:15.137,337,178.04154302670622
2025-10-16 09:22:15.470,333,180.18018018018017
2025-10-16 09:22:15.811,341,175.95307917888562
2025-10-16 09:22:16.146,335,179.1044776119403
2025-10-16 09:22:16.484,338,177.5147928994083
2025-10-16 09:22:16.824,340,176.47058823529412
2025-10-16 09:22:17.162,338,177.5147928994083
2025-10-16 09:22:17.501,339,176.99115044247787
2025-10-16 09:22:17.839,338,177.5147928994083
2025-10-16 09:22:18.173,334,179.64071856287424
2025-10-16 09:22:18.511,338,177.5147928994083
2025-10-16 09:22:18.849,338,177.5147928994083
2025-10-16 09:22:19.188,339,176.99115044247787
2025-10-16 09:22:19.523,335,179.1044776119403
2025-10-16 09:22:19.860,337,178.04154302670622
2025-10-16 09:22:20.198,338,177.5147928994083
2025-10-16 09:22:20.533,335,179.1044776119403
2025-10-16 09:22:20.872,339,176.99115044247787
2025-10-16 09:22:21.206,334,179.64071856287424
2025-10-16 09:22:21.542,336,178.57142857142858
2025-10-16 09:22:21.880,338,177.5147928994083
