time,rr_interval,bpm
2025-10-16 09:20:31.525,525,114.28571428571429
2025-10-16 09:20:32.043,518,115.83011583011583
2025-10-16 09:20:32.545,502,119.5219123505976
2025-10-16 09:20:33.038,493,121.70385395537525
2025-10-16 09:20:33.524,486,123.45679012345678
2025-10-16 09:20:34.011,487,123.20328542094455
2025-10-16 09:20:34.491,480,125.0
2025-10-16 09:20:34.965,474,126.58227848101266
2025-10-16 09:20:35.444,479,125.26096033402922
2025-10-16 09:20:35.916,472,127.11864406779661
2025-10-16 09:20:36.380,464,129.31034482758622
2025-10-16 09:20:37.278,898,66.815144766147
2025-10-16 09:20:37.727,449,133.630289532294
2025-10-16 09:20:38.168,441,136.05442176870747
2025-10-16 09:20:38.611,443,135.44018058690745
2025-10-16 09:20:39.058,447,134.2281879194631
2025-10-16 09:20:39.501,443,135.44018058690745
2025-10-16 09:20:39.944,443,135.44018058690745
2025-10-16 09:20:40.372,428,140.18691588785046
2025-10-16 09:20:40.813,441,136.05442176870747
2025-10-16 09:20:41.261,448,133.92857142857142
2025-10-16 09:20:41.706,445,134.8314606741573
2025-10-16 09:20:42.150,444,135.13513513513513
2025-10-16 09:20:42.594,444,135.13513513513513
2025-10-16 09:20:43.034,440,136.36363636363637
2025-10-16 09:20:43.482,448,133.92857142857142
2025-10-16 09:20:43.930,448,133.92857142857142
2025-10-16 09:20:44.382,452,132.7433628318584
2025-10-16 09:20:44.822,440,136.36363636363637
2025-10-16 09:20:45.259,437,137.29977116704805
2025-10-16 09:20:45.699,440,136.36363636363637
2025-10-16 09:20:46.144,445,134.8314606741573
2025-10-16 09:20:46.586,442,135.74660633484163
2025-10-16 09:20:47.027,441,136.05442176870747
2025-10-16 09:20:47.467,440,136.36363636363637
2025-10-16 09:20:47.905,438,136.986301369863
2025-10-16 09:20:48.349,444,135.13513513513513
2025-10-16 09:20:48.793,444,135.13513513513513
2025-10-16 09:20:49.241,448,133.92857142857142
2025-10-16 09:20:49.691,450,133.33333333333334
2025-10-16 09:20:50.135,444,135.13513513513513
2025-10-16 09:20:50.575,440,136.36363636363637
2025-10-16 09:20:51.017,442,135.74660633484163
2025-10-16 09:20:51.463,446,134.52914798206277
2025-10-16 09:20:51.903,440,136.36363636363637
2025-10-16 09:20:52.343,440,136.36363636363637
2025-10-16 09:20:52.781,438,136.986301369863
2025-10-16 09:20:53.223,442,135.74660633484163
2025-10-16 09:20:53.666,443,135.44018058690745
2025-10-16 09:20:54.104,438,136.986301369863
2025-10-16 09:20:54.544,440,136.36363636363637
