time,rr_interval,bpm
2025-10-16 09:21:19.343,430,139.53488372093022
2025-10-16 09:21:19.775,432,138.88888888888889
2025-10-16 09:21:20.207,432,138.88888888888889
2025-10-16 09:21:20.642,435,137.93103448275863
2025-10-16 09:21:21.076,434,138.24884792626727
2025-10-16 09:21:21.511,435,137.93103448275863
2025-10-16 09:21:21.943,432,138.88888888888889
2025-10-16 09:21:22.377,434,138.24884792626727
2025-10-16 09:21:22.814,437,137.29977116704805
2025-10-16 09:21:23.252,438,136.986301369863
2025-10-16 09:21:23.690,438,136.986301369863
2025-10-16 09:21:24.129,439,136.6742596810934
2025-10-16 09:21:24.566,437,137.29977116704805
2025-10-16 09:21:24.999,433,138.56812933025404
2025-10-16 09:21:25.435,436,137.61467889908258
2025-10-16 09:21:25.866,431,139.21113689095128
2025-10-16 09:21:26.303,437,137.29977116704805
2025-10-16 09:21:26.736,433,138.56812933025404
2025-10-16 09:21:27.163,427,140.5152224824356
2025-10-16 09:21:27.591,428,140.18691588785046
2025-10-16 09:21:28.018,427,140.5152224824356
2025-10-16 09:21:28.447,429,139.86013986013987
2025-10-16 09:21:28.872,425,141.1764705882353
2025-10-16 09:21:29.296,424,141.50943396226415
2025-10-16 09:21:29.724,428,140.18691588785046
2025-10-16 09:21:30.150,426,140.8450704225352
2025-10-16 09:21:30.582,432,138.88888888888889
2025-10-16 09:21:31.014,432,138.88888888888889
2025-10-16 09:21:31.444,430,139.53488372093022
2025-10-16 09:21:31.873,429,139.86013986013987
2025-10-16 09:21:32.305,432,138.88888888888889
2025-10-16 09:21:32.743,438,136.986301369863
2025-10-16 09:21:33.179,436,137.61467889908258
2025-10-16 09:21:33.625,446,134.52914798206277
2025-10-16 09:21:34.065,440,136.36363636363637
2025-10-16 09:21:34.518,453,132.4503311258278
2025-10-16 09:21:34.968,450,133.33333333333334
2025-10-16 09:21:35.407,439,136.6742596810934
2025-10-16 09:21:35.850,443,135.44018058690745
2025-10-16 09:21:36.288,438,136.986301369863
2025-10-16 09:21:36.738,450,133.33333333333334
2025-10-16 09:21:37.184,446,134.52914798206277
2025-10-16 09:21:37.630,446,134.52914798206277
2025-10-16 09:21:38.074,444,135.13513513513513
2025-10-16 09:21:38.516,442,135.74660633484163
2025-10-16 09:21:38.954,438,136.986301369863
2025-10-16 09:21:39.387,433,138.56812933025404
2025-10-16 09:21:39.820,433,138.56812933025404
2025-10-16 09:21:40.246,426,140.8450704225352
2025-10-16 09:21:40.678,432,138.88888888888889
2025-10-16 09:21:41.107,429,139.86013986013987
2025-10-16 09:21:41.533,426,140.8450704225352
2025-10-16 09:21:41.961,428,140.18691588785046
2025-10-16 09:21:42.396,435,137.93103448275863
2025-10-16 09:21:42.825,429,139.86013986013987
2025-10-16 09:21:43.254,429,139.86013986013987
2025-10-16 09:21:43.685,431,139.21113689095128
2025-10-16 09:21:44.115,430,139.53488372093022
2025-10-16 09:21:44.547,432,138.88888888888889
2025-10-16 09:21:44.980,433,138.56812933025404
2025-10-16 09:21:45.418,438,136.986301369863
2025-10-16 09:21:45.848,430,139.53488372093022
2025-10-16 09:21:46.276,428,140.18691588785046
2025-10-16 09:21:46.706,430,139.53488372093022
2025-10-16 09:21:47.134,428,140.18691588785046
2025-10-16 09:21:47.561,427,140.5152224824356
2025-10-16 09:21:47.986,425,141.1764705882353
2025-10-16 09:21:48.414,428,140.18691588785046
2025-10-16 09:21:48.840,426,140.8450704225352
2025-10-16 09:21:49.266,426,140.8450704225352
2025-10-16 09:21:49.694,428,140.18691588785046
2025-10-16 09:21:50.120,426,140.8450704225352
2025-10-16 09:21:50.550,430,139.53488372093022
2025-10-16 09:21:50.974,424,141.50943396226415
2025-10-16 09:21:51.399,425,141.1764705882353
2025-10-16 09:21:51.827,428,140.18691588785046
2025-10-16 09:21:52.249,422,142.18009478672985
2025-10-16 09:21:52.675,426,140.8450704225352
2025-10-16 09:21:53.101,426,140.8450704225352
2025-10-16 09:21:53.533,432,138.88888888888889
2025-10-16 09:21:53.962,429,139.86013986013987
2025-10-16 09:21:54.386,424,141.50943396226415
2025-10-16 09:21:54.809,423,141.84397163120568
2025-10-16 09:21:55.233,424,141.50943396226415
2025-10-16 09:21:55.656,423,141.84397163120568
2025-10-16 09:21:56.077,421,142.51781472684087
2025-10-16 09:21:56.498,421,142.51781472684087
2025-10-16 09:21:56.915,417,143.88489208633092
2025-10-16 09:21:57.333,418,143.54066985645932
2025-10-16 09:21:57.755,422,142.18009478672985
2025-10-16 09:21:58.173,418,143.54066985645932
2025-10-16 09:21:58.596,423,141.84397163120568
2025-10-16 09:21:59.019,423,141.84397163120568
2025-10-16 09:21:59.444,425,141.1764705882353
2025-10-16 09:21:59.864,420,142.85714285714286
2025-10-16 09:22:00.283,419,143.1980906921241
2025-10-16 09:22:00.702,419,143.1980906921241
2025-10-16 09:22:01.121,419,143.1980906921241
2025-10-16 09:22:01.539,418,143.54066985645932
2025-10-16 09:22:01.954,415,144.57831325301206
2025-10-16 09:22:02.366,412,145.63106796116506
2025-10-16 09:22:02.784,418,143.54066985645932
2025-10-16 09:22:03.192,408,147.05882352941177
2025-10-16 09:22:03.603,411,145.98540145985402
2025-10-16 09:22:04.011,408,147.05882352941177
2025-10-16 09:22:04.421,410,146.34146341463415
2025-10-16 09:22:04.832,411,145.98540145985402
2025-10-16 09:22:05.243,411,145.98540145985402
2025-10-16 09:22:05.658,415,144.57831325301206
2025-10-16 09:22:06.074,416,144.23076923076923
2025-10-16 09:22:06.489,415,144.57831325301206
2025-10-16 09:22:06.905,416,144.23076923076923
2025-10-16 09:22:07.322,417,143.88489208633092
2025-10-16 09:22:07.744,422,142.18009478672985
2025-10-16 09:22:08.164,420,142.85714285714286
2025-10-16 09:22:08.594,430,139.53488372093022
2025-10-16 09:22:09.019,425,141.1764705882353
2025-10-16 09:22:09.448,429,139.86013986013987
2025-10-16 09:22:09.874,426,140.8450704225352
2025-10-16 09:22:10.292,418,143.54066985645932
2025-10-16 09:22:10.710,418,143.54066985645932
2025-10-16 09:22:11.123,413,145.27845036319613
2025-10-16 09:22:11.537,414,144.92753623188406
2025-10-16 09:22:11.948,411,145.98540145985402
2025-10-16 09:22:12.359,411,145.98540145985402
2025-10-16 09:22:12.773,414,144.92753623188406
2025-10-16 09:22:13.182,409,146.69926650366747
2025-10-16 09:22:13.597,415,144.57831325301206
2025-10-16 09:22:14.005,408,147.05882352941177
2025-10-16 09:22:14.419,414,144.92753623188406
2025-10-16 09:22:14.832,413,145.27845036319613
2025-10-16 09:22:15.243,411,145.98540145985402
2025-10-16 09:22:15.656,413,145.27845036319613
2025-10-16 09:22:16.074,418,143.54066985645932
2025-10-16 09:22:16.491,417,143.88489208633092
2025-10-16 09:22:16.914,423,141.84397163120568
2025-10-16 09:22:17.333,419,143.1980906921241
2025-10-16 09:22:17.750,417,143.88489208633092
2025-10-16 09:22:18.168,418,143.54066985645932
2025-10-16 09:22:18.591,423,141.84397163120568
2025-10-16 09:22:19.006,415,144.57831325301206
2025-10-16 09:22:19.422,416,144.23076923076923
2025-10-16 09:22:19.840,418,143.54066985645932
2025-10-16 09:22:20.258,418,143.54066985645932
2025-10-16 09:22:20.682,424,141.50943396226415
2025-10-16 09:22:21.097,415,144.57831325301206
2025-10-16 09:22:21.513,416,144.23076923076923
2025-10-16 09:22:21.931,418,143.54066985645932
2025-10-16 09:22:22.348,417,143.88489208633092
2025-10-16 09:22:22.766,418,143.54066985645932
2025-10-16 09:22:23.187,421,142.51781472684087
2025-10-16 09:22:23.608,421,142.51781472684087
2025-10-16 09:22:24.027,419,143.1980906921241
2025-10-16 09:22:24.442,415,144.57831325301206
2025-10-16 09:22:24.855,413,145.27845036319613
2025-10-16 09:22:25.268,413,145.27845036319613
2025-10-16 09:22:25.682,414,144.92753623188406
2025-10-16 09:22:26.098,416,144.23076923076923
2025-10-16 09:22:26.515,417,143.88489208633092
