time,rr_interval,bpm
2025-10-16 09:20:31.557,557,107.71992818671454
2025-10-16 09:20:32.108,551,108.8929219600726
2025-10-16 09:20:32.648,540,111.11111111111111
2025-10-16 09:20:33.180,532,112.78195488721805
2025-10-16 09:20:33.731,551,108.8929219600726
2025-10-16 09:20:34.275,544,110.29411764705883
2025-10-16 09:20:34.815,540,111.11111111111111
2025-10-16 09:20:35.364,549,109.2896174863388
2025-10-16 09:20:35.915,551,108.8929219600726
2025-10-16 09:20:36.478,563,106.57193605683837
2025-10-16 09:20:37.060,582,103.09278350515464
2025-10-16 09:20:37.644,584,102.73972602739725
2025-10-16 09:20:38.230,586,102.38907849829351
2025-10-16 09:20:38.788,558,107.52688172043011
2025-10-16 09:20:39.351,563,106.57193605683837
2025-10-16 09:20:39.878,527,113.85199240986718
2025-10-16 09:20:40.391,513,116.95906432748538
2025-10-16 09:20:41.877,1486,40.376850605652756
2025-10-16 09:20:42.627,750,80.0
2025-10-16 09:20:42.899,272,220.58823529411765
2025-10-16 09:20:43.199,300,200.0
2025-10-16 09:20:43.802,603,99.50248756218906
2025-10-16 09:20:44.436,634,94.6372239747634
2025-10-16 09:20:45.693,1257,47.7326968973747
2025-10-16 09:20:46.260,567,105.82010582010582
2025-10-16 09:20:47.844,1584,37.878787878787875
2025-10-16 09:20:48.135,291,206.18556701030928
2025-10-16 09:20:52.768,4633,12.950571983595943
2025-10-16 09:20:53.734,966,62.11180124223603
2025-10-16 09:20:54.162,428,140.18691588785046
2025-10-16 09:20:54.721,559,107.3345259391771
2025-10-16 09:20:55.417,696,86.20689655172414
2025-10-16 09:20:55.834,417,143.88489208633092
2025-10-16 09:20:57.947,2113,28.39564600094652
2025-10-16 09:20:58.663,716,83.79888268156425
2025-10-16 09:20:58.949,286,209.7902097902098
2025-10-16 09:20:59.334,385,155.84415584415584
2025-10-16 09:20:59.859,525,114.28571428571429
2025-10-16 09:21:00.649,790,75.9493670886076
2025-10-16 09:21:00.936,287,209.05923344947735
2025-10-16 09:21:01.236,300,200.0
2025-10-16 09:21:01.567,331,181.2688821752266
2025-10-16 09:21:02.202,635,94.48818897637796
2025-10-16 09:21:02.832,630,95.23809523809524
2025-10-16 09:21:03.365,533,112.5703564727955
2025-10-16 09:21:03.748,383,156.6579634464752
2025-10-16 09:21:04.805,1057,56.76442762535478
2025-10-16 09:21:05.276,471,127.38853503184713
2025-10-16 09:21:05.656,380,157.89473684210526
2025-10-16 09:21:06.036,380,157.89473684210526
2025-10-16 09:21:06.794,758,79.15567282321899
2025-10-16 09:21:08.486,1692,35.46099290780142
2025-10-16 09:21:08.844,358,167.5977653631285
2025-10-16 09:21:09.763,919,65.28835690968444
2025-10-16 09:21:10.493,730,82.1917808219178
2025-10-16 09:21:10.860,367,163.48773841961852
2025-10-16 09:21:11.590,730,82.1917808219178
2025-10-16 09:21:12.316,726,82.64462809917356
2025-10-16 09:21:12.674,358,167.5977653631285
2025-10-16 09:21:13.031,357,168.0672268907563
2025-10-16 09:21:13.386,355,169.01408450704224
2025-10-16 09:21:14.103,717,83.68200836820084
2025-10-16 09:21:14.456,353,169.97167138810198
2025-10-16 09:21:14.816,360,166.66666666666666
2025-10-16 09:21:15.522,706,84.98583569405099
2025-10-16 09:21:15.875,353,169.97167138810198
2025-10-16 09:21:16.233,358,167.5977653631285
2025-10-16 09:21:16.587,354,169.4915254237288
2025-10-16 09:21:16.941,354,169.4915254237288
2025-10-16 09:21:17.296,355,169.01408450704224
2025-10-16 09:21:17.648,352,170.45454545454547
2025-10-16 09:21:18.001,353,169.97167138810198
2025-10-16 09:21:18.356,355,169.01408450704224
2025-10-16 09:21:18.711,355,169.01408450704224
2025-10-16 09:21:19.063,352,170.45454545454547
2025-10-16 09:21:19.417,354,169.4915254237288
2025-10-16 09:21:19.771,354,169.4915254237288
2025-10-16 09:21:20.125,354,169.4915254237288
2025-10-16 09:21:20.827,702,85.47008547008546
2025-10-16 09:21:21.535,708,84.7457627118644
2025-10-16 09:21:22.239,704,85.22727272727273
2025-10-16 09:21:22.593,354,169.4915254237288
2025-10-16 09:21:22.943,350,171.42857142857142
2025-10-16 09:21:23.650,707,84.86562942008487
2025-10-16 09:21:24.353,703,85.34850640113798
2025-10-16 09:21:24.703,350,171.42857142857142
2025-10-16 09:21:25.054,351,170.94017094017093
2025-10-16 09:21:25.406,352,170.45454545454547
2025-10-16 09:21:25.759,353,169.97167138810198
2025-10-16 09:21:26.113,354,169.4915254237288
2025-10-16 09:21:26.458,345,173.91304347826087
2025-10-16 09:21:26.807,349,171.91977077363896
2025-10-16 09:21:27.157,350,171.42857142857142
2025-10-16 09:21:27.509,352,170.45454545454547
2025-10-16 09:21:27.858,349,171.91977077363896
2025-10-16 09:21:28.204,346,173.41040462427745
2025-10-16 09:21:28.551,347,172.9106628242075
2025-10-16 09:21:28.902,351,170.94017094017093
2025-10-16 09:21:29.250,348,172.41379310344828
2025-10-16 09:21:29.599,349,171.91977077363896
2025-10-16 09:21:29.947,348,172.41379310344828
2025-10-16 09:21:30.296,349,171.91977077363896
2025-10-16 09:21:30.646,350,171.42857142857142
2025-10-16 09:21:30.994,348,172.41379310344828
2025-10-16 09:21:31.343,349,171.91977077363896
2025-10-16 09:21:31.691,348,172.41379310344828
2025-10-16 09:21:32.038,347,172.9106628242075
2025-10-16 09:21:32.380,342,175.43859649122808
2025-10-16 09:21:32.733,353,169.97167138810198
2025-10-16 09:21:33.083,350,171.42857142857142
2025-10-16 09:21:33.428,345,173.91304347826087
